Code Commune;Nom Commune;Nb -25;Nb 25-64;Nb 65+;Prop -25;Prop 25-64;Prop 65+;Taux Nat 1999-2010;Taux Mort 1999-2010
55157;Dommartin-la-Montagne;23;36;8;34.3;53.7;11.9;8.4;3.3
55158;Dommary-Baroncourt;261;416;147;31.6;50.5;17.8;14.6;9.1
55159;Dompcevrin;77;179;73;23.4;54.4;22.2;9.7;8.7
55160;Dompierre-aux-Bois;11;25;9;25.5;55.3;19.1;12.1;4
55162;Domremy-la-Canne;9;19;4;27.3;60.6;12.1;8.5;0
55163;Doncourt-aux-Templiers;25;41;7;33.8;56.2;10;10.4;9.1
55165;Doulcon;112;257;79;25.1;57.3;17.6;9.4;11.4
55166;Dugny-sur-Meuse;379;711;232;28.7;53.8;17.5;10.5;7.4
55167;Dun-sur-Meuse;171;331;219;23.7;45.9;30.4;6.9;33.9
55168;Duzey;16;26;7;32.7;53.1;14.3;8.5;14.9
55169;Écouviez;156;311;55;29.9;59.6;10.5;6.1;7.5
55170;Écurey-en-Verdunois;40;60;41;28.3;42.8;29;5;12.5
55171;Eix;88;119;41;35.5;48;16.5;11.3;7
55172;Les Éparges;29;32;15;38.2;42.1;19.7;5.6;9.7
55173;Épiez-sur-Meuse;5;16;13;14.7;47.1;38.2;16.4;7
55174;Épinonville;20;37;21;25.4;47.8;26.9;11.9;13.1
55175;Érize-la-Brûlée;51;105;22;28.9;59;12.1;13.2;4.4
55177;Érize-la-Petite;23;29;16;33.8;43.1;23.1;8.4;5.6
55178;Érize-Saint-Dizier;72;104;21;36.5;52.8;10.7;10.2;5.8
55179;Erneville-aux-Bois;42;95;39;23.8;54.1;22.1;9.4;12.5
55180;Esnes-en-Argonne;41;68;21;31.5;52.3;16.2;16.6;11.3
55181;Étain;1260;1834;714;33.1;48.2;18.7;15.3;12.1
55182;Éton;60;114;40;27.9;53.5;18.6;17.3;5
55183;Étraye;12;22;9;28.9;51.1;20;5.5;14.8
55184;Euville;542;899;266;31.8;52.7;15.6;13.3;8.6
55185;Èvres;23;47;15;27;55.1;18;13.1;7
55186;Fains-Véel;534;1228;493;23.7;54.5;21.9;6.8;10.2
55188;Flassigny;15;24;7;31.9;53.2;14.9;8.1;2
55191;Foameix-Ornel;60;111;24;30.8;56.9;12.3;11.3;5.2
55192;Fontaines-Saint-Clair;12;25;14;23.5;49;27.5;10;16
55193;Forges-sur-Meuse;28;52;30;25.6;47;27.4;3.7;12.5
55194;Foucaucourt-sur-Thabas;13;31;12;22.8;56.1;21.1;10.6;6
55195;Fouchères-aux-Bois;38;75;30;26.7;52.7;20.7;12.5;11.8
55196;Frémeréville-sous-les-Côtes;32;60;16;29.7;55.4;14.9;10.2;5.1
55197;Fresnes-au-Mont;43;89;17;28.8;59.6;11.6;18.8;9.4
55198;Fresnes-en-Woëvre;235;375;134;31.5;50.4;18.1;13;7.7
55199;Froidos;23;49;20;24.7;53.8;21.5;12.4;18.6
55200;Fromeréville-les-Vallons;67;137;29;28.7;58.7;12.6;9.9;6.7
55201;Fromezey;13;34;7;23.6;63.6;12.7;9;11.9
55202;Futeau;34;85;43;20.9;52.8;26.4;9.2;11
55204;Génicourt-sur-Meuse;92;157;26;33.5;57.1;9.4;20.2;5.4
55206;Gercourt-et-Drillancourt;47;73;22;32.9;51.7;15.4;11.3;11.9
55207;Géry;16;35;6;27.8;61.1;11.1;16.2;8.8
55208;Gesnes-en-Argonne;12;26;10;25;54.2;20.8;16.3;9.1
55210;Gimécourt;9;21;7;24.3;56.8;18.9;14;14
55211;Gincrey;16;33;14;25.8;51.6;22.6;18.4;14.2
55212;Girauvoisin;20;46;9;27.3;61;11.7;9.7;12.1
55214;Givrauval;117;167;42;36;51.3;12.7;11.9;8.9
55215;Gondrecourt-le-Château;294;606;298;24.5;50.6;24.9;8.6;21.9
55216;Gouraincourt;13;26;8;27.5;54.9;17.6;6.6;15.5
55217;Goussaincourt;28;60;25;24.8;53;22.2;12.6;8.4
55218;Gremilly;8;13;5;30.8;50;19.2;15.9;3.2
55219;Grimaucourt-en-Woëvre;34;58;14;32.3;54.8;12.9;16.3;10.8
55220;Grimaucourt-près-Sampigny;36;55;11;35.3;53.9;10.8;11.4;7.6
55221;Guerpont;71;144;38;27.9;57;15.1;8.5;9.2
55222;Gussainville;11;20;3;32.4;58.8;8.8;7.2;7.2
55224;Haironville;217;325;74;35.2;52.8;12;15.2;8
55225;Halles-sous-les-Côtes;44;79;29;28.8;51.9;19.2;14.8;8.7
55226;Han-lès-Juvigny;41;51;13;39.3;48.7;12;17;8
55228;Hannonville-sous-les-Côtes;168;284;180;26.6;44.9;28.5;13.2;31.2
55229;Han-sur-Meuse;70;165;34;26.1;61.4;12.5;9.2;7.8
55232;Harville;28;64;19;25.2;57.7;17.1;3.2;8.9
55236;Haudainville;325;522;115;33.8;54.3;12;11.9;6.6
55237;Haudiomont;78;126;31;33.2;53.6;13.2;12.6;9.4
55241;Heippes;17;39;15;23.6;55.6;20.8;11.1;14.8
55242;Hennemont;39;69;21;30.4;53.6;16;8.4;7.7
55243;Herbeuville;50;91;39;27.8;50.6;21.7;10.7;5.6
55244;Herméville-en-Woëvre;74;112;50;31.4;47.5;21.2;11.7;11.3
55245;Heudicourt-sous-les-Côtes;59;90;33;32.4;49.5;18.1;9.3;9.3
55246;Hévilliers;29;85;20;21.5;63.7;14.8;11.8;8.5
55247;Horville-en-Ornois;16;35;14;24.6;53.8;21.5;11.1;4.8
55248;Houdelaincourt;116;195;50;32;54.1;13.8;10.1;10.8
55250;Inor;57;98;49;27.7;48.2;24.1;8.5;11.6
55251;Ippécourt;21;51;25;22.1;52.6;25.3;7.7;10.5
55252;Iré-le-Sec;53;75;32;33.1;47.1;19.7;8.8;8.2
55253;Les Islettes;259;441;145;30.7;52.2;17.2;14.9;8.9
55254;Les Trois-Domaines;40;67;21;31.2;52.3;16.4;11.1;10.4
55255;Jametz;84;134;45;31.8;51;17.3;10.8;6.1
55256;Jonville-en-Woëvre;45;77;19;32.2;54.5;13.3;22.6;8.5
55257;Jouy-en-Argonne;12;29;14;21.8;52.7;25.5;11.2;6.4
55258;Geville;203;310;89;33.7;51.5;14.7;14.7;10.6
55260;Julvécourt;15;36;17;21.9;53.1;25;6.2;15
55261;Juvigny-en-Perthois;34;71;30;25.2;52.7;22.1;17.8;13.2
55262;Juvigny-sur-Loison;66;159;40;25.1;59.9;15;14.1;6.4
55263;Kœur-la-Grande;59;96;16;34.3;56.4;9.3;13.3;8.9
55264;Kœur-la-Petite;88;173;38;29.6;57.8;12.6;13.7;8.2
55265;Labeuville;40;89;12;28.2;63.4;8.4;15.8;12.4
55266;Lachalade;21;32;8;35.2;52.1;12.7;17.2;9.4
55267;Lachaussée;83;157;23;31.7;59.5;8.8;14;6.3
55268;Lacroix-sur-Meuse;230;382;103;32.1;53.4;14.4;12.4;6.3
55269;Lahaymeix;25;55;10;27.8;61.1;11.1;10.9;10.9
55270;Lahayville;9;19;3;27.6;62.1;10.3;17.2;10.3
55271;Laheycourt;97;218;69;25.3;56.8;18;10.8;10.8
55272;Laimont;126;261;64;27.9;57.9;14.2;10;8.2
55274;Lamorville;72;151;61;25.5;53.1;21.3;10.1;7.9
55275;Lamouilly;29;54;22;27.6;51.4;21;9;6.3
55276;Landrecourt-Lempire;51;110;32;26.4;57;16.6;8.4;7.9
55278;Laneuville-au-Rupt;64;96;28;34;51.1;14.9;21.6;9.4
55279;Laneuville-sur-Meuse;128;228;76;29.7;52.7;17.6;12.1;11.5
55280;Lanhères;24;28;13;36.2;43.5;20.3;11.4;5.7
55281;Latour-en-Woëvre;17;46;10;23.3;62.8;14;14.5;6.6
55282;Lavallée;30;51;15;30.9;53.6;15.5;16.5;6.2
55284;Lavincourt;20;44;11;26;58.9;15.1;14.9;8.1
55285;Lavoye;43;82;32;27.3;52;20.7;12.4;8.8
55286;Lemmes;87;132;11;37.8;57.4;4.8;17.2;7.1
55288;Lérouville;475;781;231;31.9;52.5;15.6;13.6;8.6
55289;Levoncourt;19;26;8;36.7;49;14.3;11.8;21.6
55290;Lignières-sur-Aire;12;26;10;24.5;55.1;20.4;25.3;10.1
55291;Ligny-en-Barrois;1081;2248;978;25.1;52.2;22.7;10.5;13.1
55292;Liny-devant-Dun;53;95;42;28;50;22;10.8;12.8
55293;Lion-devant-Dun;58;89;27;33.3;51.2;15.5;11.8;15.8
55295;Lisle-en-Barrois;8;19;7;22.9;57.1;20;13.1;13.1
55296;L'Isle-en-Rigault;133;290;107;25.1;54.7;20.2;10.4;9.4
55297;Lissey;32;73;30;24;53.7;22.3;19.5;7.4
55298;Loisey;136;252;65;30;55.6;14.4;9;9.9
55299;Loison;36;44;19;36.3;44.1;19.6;20.6;13.4
55300;Longeaux;79;125;31;33.6;53.2;13.2;12.6;8.2
55301;Longchamps-sur-Aire;36;62;41;25.6;45;29.5;9.2;14.5
55302;Longeville-en-Barrois;314;655;236;26.1;54.4;19.6;8.5;5.8
55303;Loupmont;15;47;23;18;55.1;27;2.1;11.5
55304;Louppy-le-Château;37;90;37;22.6;54.8;22.6;13;6.5
55306;Louppy-sur-Loison;27;69;25;22.5;56.7;20.8;11.9;11.9
55310;Luzy-Saint-Martin;26;50;30;24.5;47.2;28.3;5.1;12.7
55311;Maizeray;16;18;2;44.4;50;5.6;7.9;7.9
55312;Maizey;44;105;31;24.4;58.1;17.4;9.7;8.2
55313;Malancourt;30;44;12;34.5;51.2;14.3;12.7;8.5
55315;Mandres-en-Barrois;38;65;25;29.7;50.8;19.5;9.8;12.5
55316;Mangiennes;138;189;69;34.9;47.8;17.3;11.8;9.8
55317;Manheulles;42;91;20;27.7;59.5;12.8;14;6.1
55320;Marchéville-en-Woëvre;25;43;11;31.6;53.9;14.5;8.9;6.4
55321;Marre;56;82;27;33.8;50;16.2;13.9;8.1
55322;Marson-sur-Barboure;10;29;10;20;60;20;11.4;17
55323;Martincourt-sur-Meuse;25;30;11;37.9;45.5;16.7;17.1;5.7
55324;Marville;163;321;77;29.1;57.1;13.8;10.3;9.7
55325;Maucourt-sur-Orne;20;27;13;33.9;44.6;21.4;8.9;10.7
55326;Maulan;27;58;13;27.6;59.2;13.3;13.9;9
55327;Mauvages;92;144;36;33.8;53;13.2;12.3;8
55328;Maxey-sur-Vaise;86;166;55;28;54.1;17.8;12.9;8.3
55329;Mécrin;67;126;46;28.1;52.8;19.1;13.3;10.2
55330;Méligny-le-Grand;30;49;18;30.9;50.5;18.6;11.8;9.8
55331;Méligny-le-Petit;24;35;15;32.9;46.8;20.3;11.2;5.6
55332;Menaucourt;55;125;40;24.9;56.9;18.2;8.1;6.9
55333;Ménil-aux-Bois;13;20;9;31.8;47.7;20.5;8.9;8.9
55334;Ménil-la-Horgne;60;80;18;37.9;50.6;11.5;14.5;6.3
55335;Ménil-sur-Saulx;100;129;42;37.1;47.6;15.4;16;7.2
55336;Merles-sur-Loison;49;96;21;29.5;57.8;12.7;11.9;9.5
55338;Milly-sur-Bradon;43;80;50;24.9;46.2;28.9;12.1;12.7
55339;Mogeville;17;45;12;23;60.8;16.2;13;17.8
55340;Mognéville;99;211;79;25.3;54.3;20.4;12;8.8
55341;Moirey-Flabas-Crépion;51;64;19;38.1;47.8;14.2;14.2;6.7
55343;Montblainville;13;38;15;19.7;57.6;22.7;11.3;8.5
55344;Montbras;7;11;8;26.9;42.3;30.8;0;13.7
55345;Mont-devant-Sassey;39;61;21;32.2;50.4;17.4;8.9;9.6
55346;Montfaucon-d'Argonne;106;155;101;29.4;42.8;27.9;12.2;26.8
55347;Les Monthairons;125;194;63;32.7;50.8;16.5;12.8;5
55348;Montiers-sur-Saulx;136;214;101;30.2;47.5;22.4;10;8.4
55349;Montigny-devant-Sassey;39;64;30;29;48.1;22.9;7.5;6.9
55350;Montigny-lès-Vaucouleurs;13;40;23;17.3;52;30.7;4.8;20.3
55351;Montmédy;686;1311;362;29.1;55.6;15.4;9.7;7.6
55352;Montplonne;48;84;32;29.4;50.9;19.6;6.2;6.7
55353;Montsec;27;42;17;31.4;48.8;19.8;8.4;8.4
55355;Montzéville;53;87;31;30.8;51.2;18;11.4;10.3
55356;Moranville;48;64;20;36.5;48.4;15.1;4.8;5.7
55357;Morgemoulin;39;52;13;37.1;50.5;12.4;12.9;5.5
55358;Chanteraine;40;124;41;19.5;60.5;20;5.3;9
55359;Morley;58;101;43;28.9;50;21.1;12.2;10.4
55360;Mouilly;30;62;16;27.6;57.1;15.2;10.1;9.3
55361;Moulainville;49;87;11;33.3;59.2;7.5;12;5.2
55362;Moulins-Saint-Hubert;51;93;30;29.5;53.2;17.3;9.9;8.3
55363;Moulotte;40;60;18;34;50.9;15.1;9.8;5.9
55364;Mouzay;200;388;154;27;52.3;20.7;8.4;10
55365;Murvaux;34;79;35;23;53.4;23.6;9.4;13.1
55366;Val-d'Ornain;264;586;137;26.8;59.3;13.9;10.4;6.2
55367;Muzeray;40;68;22;31;52.4;16.7;17.4;13
55368;Naives-en-Blois;65;81;20;39.3;48.8;11.9;21.2;7.9
55369;Naives-Rosières;220;449;155;26.7;54.5;18.8;7.4;9.2
55370;Naix-aux-Forges;52;113;48;24.4;53.2;22.4;9.2;7.9
55371;Nançois-le-Grand;15;31;13;25.9;51.7;22.4;15.3;10.7
55372;Nançois-sur-Ornain;101;215;72;26;55.4;18.6;11.9;10.3
55373;Nant-le-Grand;18;30;16;28.1;46.9;25;14.1;9.8
55374;Nant-le-Petit;22;41;21;26.2;48.8;25;3.1;11.4
55375;Nantillois;18;33;12;28.6;52.4;19;8;8
55376;Nantois;24;56;12;26.2;60.7;13.1;11.6;5.4
55377;Nepvant;11;31;16;18.6;54.2;27.1;8.9;10.4
55378;Nettancourt;75;139;63;27;50.2;22.8;8.8;8.1
55379;Le Neufour;25;39;14;32.1;50;17.9;25.2;9.6
55380;Neuville-en-Verdunois;21;34;19;28.4;45.9;25.7;6.5;14.4
55381;Neuville-lès-Vaucouleurs;51;95;43;26.9;50.3;22.8;11.6;10
55382;Neuville-sur-Ornain;91;197;66;25.6;55.7;18.8;10.4;11.2
55383;Neuvilly-en-Argonne;57;116;37;27.1;55.1;17.8;14.7;12.5
55384;Nicey-sur-Aire;27;58;20;25.7;55;19.3;10.6;8.9
55385;Nixéville-Blercourt;124;260;64;27.7;57.9;14.4;10.3;8.2
55386;Nonsard-Lamarche;49;98;12;30.9;61.3;7.7;14.9;13.5
55387;Nouillonpont;76;123;43;31.3;50.8;17.9;12.8;6.8
55388;Noyers-Auzécourt;73;138;28;30.6;57.9;11.6;15.8;10.6
55389;Nubécourt;74;142;61;26.7;51.3;22;8.1;14.7
55391;Olizy-sur-Chiers;58;99;34;30.5;51.9;17.6;8.4;13.8
55394;Ornes;1;5;0;16.7;83.3;0;45.5;15.2
55395;Osches;18;26;7;34.6;51.9;13.5;11.6;3.9
55396;Ourches-sur-Meuse;56;97;42;28.8;49.5;21.7;8.6;8.1
55397;Pagny-la-Blanche-Côte;80;119;49;32.3;48;19.8;18.7;10.1
55398;Pagny-sur-Meuse;334;529;129;33.7;53.3;13;13.1;8
55399;Pareid;43;67;9;36.1;56.3;7.6;24.7;9.5
55400;Parfondrupt;17;27;8;33.3;51;15.7;3.5;15.7
55401;Les Paroches;109;225;62;27.5;56.9;15.6;8.7;7
55403;Peuvillers;20;35;9;31.2;54.7;14.1;11.3;13
55404;Pierrefitte-sur-Aire;94;135;42;34.6;49.8;15.5;13.2;8.1
55405;Pillon;64;119;51;27.3;50.9;21.8;11.6;9
55406;Pintheville;32;51;10;34.3;54.9;10.8;10.8;6.7
55407;Pont-sur-Meuse;34;78;31;23.8;54.5;21.7;6.3;10.1
55408;Pouilly-sur-Meuse;67;99;44;31.9;47.1;21;13.6;8.4
55409;Pretz-en-Argonne;23;29;14;34.9;44.4;20.6;9.2;10.7
55410;Quincy-Landzécourt;41;61;45;27.9;41.5;30.6;8.3;7.1
55411;Rambluzin-et-Benoite-Vaux;22;51;15;24.8;58.4;16.8;14.6;11.7
55412;Rambucourt;64;94;32;33.8;49.2;16.9;15.9;7.6
55414;Rancourt-sur-Ornain;62;105;43;29.4;50.2;20.4;9.9;10.3
55415;Ranzières;20;36;14;28.6;51.4;20;16.9;13
55416;Rarécourt;53;107;63;23.6;48.1;28.3;11;8.9
55419;Récicourt;60;87;20;35.8;52;12.1;12.7;10.9
55420;Récourt-le-Creux;22;37;16;29.3;49.3;21.3;13.9;10.5
55421;Reffroy;18;30;19;26.6;45.3;28.1;11.8;13.3
55422;Regnéville-sur-Meuse;10;25;11;21.3;55.3;23.4;15.9;9.1
55423;Rembercourt-Sommaisne;89;172;64;27.4;52.9;19.7;11.1;9.4
55424;Remennecourt;20;28;16;31.2;43.8;25;9.5;13.5
55425;Remoiville;49;74;29;32.5;48.7;18.8;8.4;5.4
55426;Resson;118;231;62;28.7;56.2;15.1;8.1;5
55427;Revigny-sur-Ornain;875;1634;589;28.3;52.7;19;12.8;9
55428;Réville-aux-Bois;37;62;23;30.3;50.8;18.9;10.9;10.9
55429;Riaville;9;24;12;20;53.3;26.7;2;8.2
55430;Ribeaucourt;31;51;26;29.1;47.3;23.6;14.7;9.2
55431;Richecourt;22;29;15;33.4;44.4;22.2;12.1;3.5
55433;Rigny-la-Salle;136;195;55;35.2;50.5;14.3;15.8;7.2
55434;Rigny-Saint-Martin;17;32;9;29.3;55.2;15.5;10.8;6.2
55435;Robert-Espagne;252;443;128;30.6;53.8;15.6;14.2;6.1
55436;Les Roises;4;18;11;12.1;54.5;33.3;5;9.9
55437;Romagne-sous-les-Côtes;31;62;19;27.4;55.8;16.8;21.3;10.2
55438;Romagne-sous-Montfaucon;61;97;33;31.7;50.8;17.5;13.4;14.9
55439;Ronvaux;27;45;20;29.5;48.4;22.1;13.6;7.3
55442;Raival;82;144;44;30.3;53.4;16.2;14.9;7.1
55443;Rouvres-en-Woëvre;375;345;51;48.7;44.7;6.6;9.6;2.3
55444;Rouvrois-sur-Meuse;55;103;26;29.8;55.8;14.4;13.5;9
55445;Rouvrois-sur-Othain;55;120;25;27.4;60.2;12.4;15;6.1
55446;Rumont;34;52;11;35.1;53.6;11.3;7;8
55447;Rupt-aux-Nonains;95;203;65;26.2;56;17.8;7.6;8.9
55448;Rupt-devant-Saint-Mihiel;11;29;12;21.2;55.8;23.1;6.9;15.6
55449;Rupt-en-Woëvre;78;160;67;25.6;52.5;22;7.2;7.7
55450;Rupt-sur-Othain;16;28;12;27.8;50;22.2;7.1;8.8
55452;Saint-Amand-sur-Ornain;15;46;8;21.9;67.1;11;4.8;10.7
55453;Saint-André-en-Barrois;17;24;18;28.6;41.1;30.4;14.4;5.4
55454;Saint-Aubin-sur-Aire;57;86;28;33.1;50.3;16.6;13.4;14.5
55456;Saint-Germain-sur-Meuse;85;132;48;31.9;49.8;18.3;13.4;9.4
55457;Saint-Hilaire-en-Woëvre;61;107;24;31.8;55.7;12.5;11.6;6.6
55458;Saint-Jean-lès-Buzy;92;169;60;28.7;52.6;18.8;14.2;5.6
55459;Saint-Joire;68;127;49;27.9;51.9;20.2;10.7;15.2
55460;Saint-Julien-sous-les-Côtes;39;69;19;31;54;15;7.5;9.5
55461;Saint-Laurent-sur-Othain;181;257;58;36.5;51.8;11.7;16.3;7.5
55462;Saint-Maurice-sous-les-Côtes;136;215;62;33;52.1;14.9;17.3;6.2
55463;Saint-Mihiel;1185;2451;984;25.7;53.1;21.3;12;12.7
55464;Saint-Pierrevillers;51;84;25;32.1;52.5;15.4;9.8;8.5
55465;Saint-Remy-la-Calonne;29;43;10;35.6;52.5;11.9;7.7;3.9
55466;Salmagne;77;187;46;24.8;60.3;14.8;10.5;6.1
55467;Sampigny;244;407;84;33.2;55.4;11.5;11.3;8.9
55468;Samogneux;29;41;6;37.8;54.1;8.1;21.4;6.6
55469;Sassey-sur-Meuse;33;52;23;30.6;48.1;21.3;15;7.9
55470;Saudrupt;48;117;36;24;58;18;9.9;7.7
55471;Saulmory-Villefranche;28;52;28;25.7;48.6;25.7;13.1;9.6
55472;Saulvaux;35;63;25;28.5;51.2;20.3;14.6;12.3
55473;Saulx-lès-Champlon;46;58;29;34.6;43.8;21.5;7.1;4.3
55474;Sauvigny;66;132;63;25.4;50.4;24.2;6.9;8.4
55475;Sauvoy;14;37;11;22.2;60.3;17.5;9.8;1.4
55476;Savonnières-devant-Bar;119;262;101;24.7;54.4;20.9;9;8.6
55477;Savonnières-en-Perthois;137;264;59;29.8;57.4;12.8;11.4;9.3
55479;Seigneulles;58;107;27;30.4;55.5;14.1;14.1;7
55481;Senon;120;154;36;38.7;49.7;11.6;21;8.3
55482;Senoncourt-les-Maujouy;34;52;16;33.3;50.5;16.1;17.4;8.2
55484;Septsarges;9;31;9;18.8;62.5;18.8;8.1;11.4
55485;Sepvigny;23;34;24;28.4;42;29.6;11.2;9
55487;Seuzey;19;52;17;21.6;59.1;19.3;14.6;9.4
55488;Silmont;38;116;31;20.5;62.7;16.8;6.2;8.1
55489;Sivry-la-Perche;64;149;43;24.9;58.4;16.7;10;7.9
55490;Sivry-sur-Meuse;109;196;71;29;52;19;8.6;10.7
55492;Sommedieue;267;469;198;28.6;50.2;21.2;11.4;23.8
55493;Sommeilles;53;105;42;26.5;52.5;21;13.7;9
55494;Sommelonne;149;283;61;30.2;57.4;12.4;10.7;6.4
55495;Sorbey;79;126;29;33.8;53.8;12.4;15.9;7
55496;Sorcy-Saint-Martin;323;549;133;32.1;54.6;13.2;14.5;6.6
55497;Les Souhesmes-Rampont;87;197;44;26.5;60.1;13.4;9.7;5.1
55498;Souilly;119;198;43;33.1;54.9;12;18.4;9.3
55500;Spincourt;269;432;136;32.2;51.6;16.3;11.6;10.1
55501;Stainville;127;218;64;31.1;53.3;15.6;16.1;8.8
55502;Stenay;766;1334;679;27.6;48;24.4;11.1;18.7
55503;Taillancourt;52;68;28;35.2;46.2;18.6;9.6;7.5
55504;Tannois;99;211;87;24.9;53.2;21.9;9.3;10.4
55505;Thierville-sur-Meuse;1093;1579;400;35.6;51.4;13;11;5.9
55506;Thillombois;13;22;2;36.1;58.3;5.6;12.7;5.1
55507;Thillot;94;133;29;36.7;51.9;11.4;16;9.6
55508;Thonne-la-Long;101;144;21;37.9;54.3;7.8;8.4;7.5
55509;Thonne-le-Thil;89;146;47;31.6;51.8;16.7;9.9;11.2
55510;Thonne-les-Près;43;81;17;30.7;57.1;12.2;11.9;8.9
55511;Thonnelle;44;89;19;28.9;58.5;12.7;10.7;11.3
55512;Tilly-sur-Meuse;94;143;38;34.2;52;13.8;18.2;8.2
55514;Trémont-sur-Saulx;188;374;88;28.9;57.6;13.5;13.5;5.9
55515;Trésauvaux;26;46;14;30.1;53.4;16.4;11;3.7
55516;Tréveray;170;339;126;26.8;53.4;19.8;9.9;10.5
55517;Seuil-d'Argonne;137;265;101;27.2;52.8;20;9.3;13.1
55518;Cousances-lès-Triconville;46;76;22;31.9;52.8;15.3;21.4;12.4
55519;Tronville-en-Barrois;469;848;251;29.9;54.1;16;12.3;7.7
55520;Troussey;135;226;59;32.2;53.9;13.9;15.6;10.3
55521;Troyon;78;125;42;31.8;51;17.1;14.4;10.8
55522;Ugny-sur-Meuse;23;51;25;23.1;51.9;25;10;10.8
55523;Vacherauville;32;80;13;25.3;64.3;10.4;9.7;13.4
55525;Vadelaincourt;16;37;13;24.2;56.1;19.7;14.6;7.3
55526;Vadonville;79;142;34;30.9;55.8;13.2;8.9;13.3
55527;Varennes-en-Argonne;153;279;229;23.2;42.2;34.7;9;31.4
55528;Varnéville;15;28;10;28.8;51.9;19.2;10.7;10.7
55530;Valbois;24;62;17;23.3;60;16.7;15.4;6.4
55531;Vassincourt;95;143;45;33.6;50.5;15.9;8.3;4.3
55532;Vaubecourt;90;164;67;28;51.1;21;11.1;7
55533;Vaucouleurs;560;1031;463;27.3;50.2;22.6;13.1;19.3
55534;Vaudeville-le-Haut;27;33;8;39.7;48.5;11.8;22.5;9
55535;Vaudoncourt;17;39;12;25;56.9;18.1;5;15.1
55536;Vauquois;6;12;4;26.1;56.5;17.4;0;15.1
55537;Douaumont-Vaux;22;50;6;28.2;64.1;7.7;15.9;3.7
55540;Vaux-lès-Palameix;11;28;8;23.9;58.7;17.4;29;10.5
55541;Vavincourt;132;284;72;27;58.2;14.8;11.3;6.3
55543;Velaines;200;500;223;21.7;54.2;24.1;7;8.1
55544;Velosnes;51;88;20;32;55.6;12.4;5.4;10.8
55545;Verdun;5787;9325;3400;31.3;50.4;18.4;14.1;10.7
55546;Verneuil-Grand;61;124;34;28.1;56.6;15.4;6.5;6.1
55547;Verneuil-Petit;48;68;20;35.3;50;14.7;11.5;7.9
55549;Véry;20;48;21;22.3;54.4;23.3;5.7;12.3
55551;Vigneulles-lès-Hattonchâtel;482;827;243;31.1;53.3;15.6;12.1;8.4
55552;Vigneul-sous-Montmédy;29;53;17;29;54;17;19.5;9.7
55553;Vignot;387;681;249;29.4;51.7;18.9;10.7;8.9
55554;Villécloye;77;141;25;31.7;57.9;10.4;10.1;6.2
55555;Ville-devant-Belrain;4;14;10;14.3;50;35.7;18;3.6
55556;Ville-devant-Chaumont;13;32;11;23.2;57.1;19.6;12.6;6.3
55557;Ville-en-Woëvre;32;77;25;23.9;57.5;18.7;5;11.2
55559;Villeroy-sur-Méholle;6;18;13;17.1;48.6;34.3;11.4;5.7
55560;Villers-aux-Vents;38;76;23;28;55.3;16.7;13.8;7.6
55561;Villers-devant-Dun;12;32;16;20;52.7;27.3;5;10
55562;Villers-le-Sec;28;79;29;20.5;58.3;21.2;8.8;13.6
55563;Villers-lès-Mangiennes;19;41;17;24.4;53.8;21.8;9.3;9.3
55565;Villers-sous-Pareid;19;33;12;29.7;51.6;18.8;6.7;9.3
55566;Villers-sur-Meuse;80;154;29;30.5;58.5;11;15;7.5
55567;Ville-sur-Cousances;32;61;18;28.4;55;16.5;15.8;9.1
55568;Ville-sur-Saulx;82;171;55;26.6;55.5;17.9;10.7;6.5
55569;Villotte-devant-Louppy;46;77;30;30.1;50.3;19.6;11.8;10.1
55570;Villotte-sur-Aire;50;99;29;28.3;55.4;16.3;9.3;7
55571;Vilosnes-Haraumont;53;106;45;26;51.9;22.1;11.3;10
55572;Vittarville;21;51;15;24.1;59;16.9;4.4;10.9
55573;Void-Vacon;454;901;312;27.2;54;18.7;12.5;10.9
55574;Vouthon-Bas;23;32;7;37.7;50.8;11.5;9.5;12.2
55575;Vouthon-Haut;20;38;14;27.6;52.6;19.7;8.4;6
55577;Waly;13;33;16;21.4;53.6;25;4.3;11.5
55578;Warcq;90;106;19;42;49.3;8.7;22.5;7.8
55579;Watronville;35;53;21;31.8;48.6;19.6;7.7;9.5
55580;Wavrille;15;18;10;35.6;42.2;22.2;9.8;5.9
55581;Willeroncourt;39;72;18;29.9;55.9;14.2;8.8;6.6
55582;Wiseppe;35;59;21;30.7;50.9;18.4;13;11.3
55583;Woël;45;94;34;26;54.2;19.8;11.4;10
55584;Woimbey;26;56;25;24.1;52.8;23.1;14.5;14.5
55586;Xivray-et-Marvoisin;18;49;22;20.2;55.1;24.7;6.4;15.6
56001;Allaire;1087;1908;664;29.7;52.2;18.1;12.2;13.9
56002;Ambon;515;927;290;29.7;53.5;16.7;11.9;8.2
56003;Arradon;1462;2537;1379;27.2;47.2;25.6;7.4;10.2
56004;Arzal;437;776;231;30.3;53.7;16;16.8;6.2
56005;Arzon;314;956;842;14.9;45.3;39.9;7.5;15.7
56006;Augan;420;765;275;28.8;52.4;18.9;12.7;9.9
56007;Auray;3306;5986;3030;26.8;48.6;24.6;11.9;11.8
56008;Baden;1066;2174;897;25.8;52.6;21.7;9.8;7.7
56009;Bangor;224;486;223;24;52.1;23.9;10.3;11.1
56010;Baud;1804;3029;1178;30;50.4;19.6;13.4;10.6
